        3000   1.0080256164602361       0.13950987324184594     
        4000   1.0078587187726340       0.12898450706866921     
        5000   1.0091156173683844       0.10772311718802258     
        6000   1.0066193592665968        9.8465740840049401E-002
        7000   1.0043152235415507        8.9665530585604003E-002
        8000   1.0023681840418848        8.3732988993762053E-002
        9000   1.0072998998310252        7.9141387106432981E-002
       10000   1.0112248949354801        7.5117152350734018E-002
       20000   1.0043372990962400        5.7717842701180543E-002
       30000   1.0060923534529287        4.5750882426526210E-002
       40000   1.0022802006385181        3.6578824260892338E-002
       50000   1.0010736527091688        3.2048093407557515E-002
       60000   1.0021287074200713        2.9705313289652563E-002
       70000   1.0012175165100801        2.7203760175312671E-002
       80000   1.0025858119550777        2.5663151308372802E-002
       90000   1.0034383205498132        2.4469343483285392E-002
      100000   1.0032124700183118        2.3213947948317094E-002
      200000   1.0018008533184386        1.6183197454949574E-002

         100  0.95390194250738647        2.2629677162213930     
         200   1.0615505031635377        1.6916208729651125     
         300   1.0878664045137876        1.3294794286972920     
         400   1.0845663198931648        1.2012467637777622     
         500   1.0049419171307399       0.99084948858010902     
         600  0.91621463556224358       0.88481497395760778     
         700  0.90129309917968603       0.79356500151468357     
         800  0.90884426090914672       0.75060248611489100     
         900  0.95687715655141592       0.74345077066100840     
        1000  0.99606703331608060       0.72911124988267084     
        2000  0.99779158972955240       0.55318608444058515     
        3000  0.99386280865033638       0.46518259127184730     
        4000   1.0070630328439583       0.39610345521315926     
        5000   1.0097010218228291       0.34181756206409314     
        6000   1.0040640392896978       0.33781314636735427     
        7000  0.98976340328784784       0.31400449636275440     
        8000  0.99582957343303080       0.28314550624287993     
        9000  0.98345473754836898       0.27205010264475904     
       10000  0.98686056020132507       0.24457684547160094     
       20000  0.98535163407130111       0.15877446363224995     
       30000  0.99232429205488382       0.13519238898602987     
       40000  0.98371980848509044       0.12083284165158527     
       50000  0.98442439690764716       0.10560131281192088     
       60000  0.99507495800732371        9.3958110983719534E-002
       70000  0.99058528042079941        8.3841140197665351E-002
       80000  0.99533821249553212        8.3531267228415682E-002
       90000  0.99687795667103363        7.8685732150452672E-002
      100000  0.99770418900978797        7.5310417237425070E-002
      200000  0.99958580835832511        5.1995254970885432E-002

         100   1.8876950929812168        10.240761250718498     
         200   1.9243653428344734        7.2280529409886762     
         300   1.9348022718481079        5.8910247684751180     
         400   2.4426132828276845        5.7849339442106320     
         500   1.9540964020764986        4.6279447168596555     
         600   1.7550002798180402        4.2870384878167274     
         700   1.6607879790964719        3.7332043574130798     
         800   1.5800989106720431        3.3772538569390398     
         900   1.5678527459647296        3.1624206867950719     
        1000   1.6222538390980263        3.1852800338800433     
        2000   1.2203229131730056        1.8217034794595317     
        3000   1.1071793641155221        1.3825036581705779     
        4000   1.1528309021305398        1.2343688304140139     
        5000   1.1162011741924112        1.0734841498966212     
        6000   1.1291106410209104        1.0084071633941907     
        7000   1.0780065587480105       0.88677806003331427     
        8000   1.0567846649782138       0.83033943118271480     
        9000   1.0371787494971429       0.77595197768870816     
       10000   1.0258412770009886       0.71972727024924077     
       20000  0.99631972749386732       0.47927982685813814     
       30000   1.0578195957068774       0.41918535863815082     
       40000   1.0279119213749213       0.36345629244387018     
       50000   1.0404740686391094       0.31682701468814600     
       60000   1.0582447027468975       0.29648106094784965     
       70000   1.0372192067314823       0.28322017140266315     
       80000   1.0331119914275471       0.26867601437861977     
       90000   1.0189884224062196       0.25945642061390850     
      100000   1.0241008335119597       0.24863265783971075     
      200000   1.0193828886618312       0.16682259208700548     

